,기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자
6677,서울시,32,1,SDOT001,3001,00Original,3001,123,202104210340,2021-04-21 04:01:44
6678,서울시,32,1,SDOT001,3014,00Original,3014,118,202104210340,2021-04-21 04:02:05
6679,서울시,32,1,SDOT001,3021,00Original,3021,103,202104210340,2021-04-21 04:02:13
6680,서울시,32,1,SDOT001,3022,00Original,3022,127,202104210340,2021-04-21 04:02:16
6681,서울시,32,1,SDOT001,3023,00Original,3023,143,202104210340,2021-04-21 04:02:16
6682,서울시,32,1,SDOT001,3024,00Original,3024,161,202104210340,2021-04-21 04:02:18
6683,서울시,32,1,SDOT001,3025,00Original,3025,137,202104210340,2021-04-21 04:02:18
6684,서울시,32,1,SDOT001,3026,00Original,3026,49,202104210340,2021-04-21 04:02:22
6685,서울시,32,1,SDOT001,3027,00Original,3027,120,202104210340,2021-04-21 04:02:21
6686,서울시,32,1,SDOT001,3028,00Original,3028,141,202104210340,2021-04-21 04:02:22
6687,서울시,32,1,SDOT001,4049,00Original,4049,8,202104210400,2021-04-21 04:02:24
6688,서울시,32,1,SDOT001,3029,00Original,3029,63,202104210340,2021-04-21 04:02:24
6689,서울시,32,1,SDOT001,3030,00Original,3030,152,202104210340,2021-04-21 04:02:26
6690,서울시,32,1,SDOT001,3031,00Original,3031,119,202104210340,2021-04-21 04:02:26
6691,서울시,32,1,SDOT001,4005,00Original,4005,4,202104210400,2021-04-21 04:02:27
6692,서울시,32,1,SDOT001,3032,00Original,3032,120,202104210340,2021-04-21 04:02:33
6693,서울시,32,1,SDOT001,3033,00Original,3033,112,202104210340,2021-04-21 04:02:34
6694,서울시,32,1,SDOT001,3040,00Original,3040,132,202104210340,2021-04-21 04:02:49
6695,서울시,32,1,SDOT001,4048,00Original,4048,4,202104210400,2021-04-21 04:04:13
6696,서울시,32,1,SDOT001,4032,00Original,4032,0,202104210400,2021-04-21 04:04:20
6697,서울시,32,1,SDOT001,4009,00Original,4009,7,202104210400,2021-04-21 04:06:08
6698,서울시,32,1,SDOT001,4027,00Original,4027,3,202104210410,2021-04-21 04:10:06
6699,서울시,32,1,SDOT001,4033,00Original,4033,1,202104210410,2021-04-21 04:10:08
6700,서울시,32,1,SDOT001,4015,00Original,4015,0,202104210410,2021-04-21 04:10:17
6701,서울시,32,1,SDOT001,4031,00Original,4031,0,202104210410,2021-04-21 04:10:24
6702,서울시,32,1,SDOT001,4017,00Original,4017,0,202104210410,2021-04-21 04:10:30
6703,서울시,32,1,SDOT001,4046,00Original,4046,0,202104210410,2021-04-21 04:10:32
6704,서울시,32,1,SDOT001,4023,00Original,4023,0,202104210410,2021-04-21 04:10:36
6705,서울시,32,1,SDOT001,4036,00Original,4036,3,202104210410,2021-04-21 04:10:39
6706,서울시,32,1,SDOT001,4001,00Original,4001,0,202104210410,2021-04-21 04:10:53
6707,서울시,32,1,SDOT001,4038,00Original,4038,0,202104210410,2021-04-21 04:11:00
6708,서울시,32,1,SDOT001,4012,00Original,4012,0,202104210410,2021-04-21 04:11:19
6709,서울시,32,1,SDOT001,4049,00Original,4049,26,202104210410,2021-04-21 04:12:23
6710,서울시,32,1,SDOT001,4005,00Original,4005,2,202104210410,2021-04-21 04:12:28
6711,서울시,32,1,SDOT001,2992,00Original,2992,165,202104210350,2021-04-21 04:12:52
6712,서울시,32,1,SDOT001,4003,00Original,4003,5,202104210410,2021-04-21 04:12:57
6713,서울시,32,1,SDOT001,2996,00Original,2996,116,202104210350,2021-04-21 04:13:01
6714,서울시,32,1,SDOT001,3013,00Original,3013,117,202104210350,2021-04-21 04:13:39
6715,서울시,32,1,SDOT001,3017,00Original,3017,196,202104210350,2021-04-21 04:13:49
6716,서울시,32,1,SDOT001,3023,00Original,3023,159,202104210350,2021-04-21 04:14:09
6717,서울시,32,1,SDOT001,3027,00Original,3027,122,202104210350,2021-04-21 04:14:10
6718,서울시,32,1,SDOT001,4048,00Original,4048,0,202104210410,2021-04-21 04:14:13
6719,서울시,32,1,SDOT001,3029,00Original,3029,59,202104210350,2021-04-21 04:14:14
6720,서울시,32,1,SDOT001,4032,00Original,4032,0,202104210410,2021-04-21 04:14:20
6721,서울시,32,1,SDOT001,3034,00Original,3034,186,202104210350,2021-04-21 04:14:25
6722,서울시,32,1,SDOT001,3032,00Original,3032,135,202104210350,2021-04-21 04:14:28
6723,서울시,32,1,SDOT001,3033,00Original,3033,134,202104210350,2021-04-21 04:14:30
6724,서울시,32,1,SDOT001,3035,00Original,3035,115,202104210350,2021-04-21 04:14:31
6725,서울시,32,1,SDOT001,3037,00Original,3037,92,202104210350,2021-04-21 04:14:40
6726,서울시,32,1,SDOT001,3040,00Original,3040,161,202104210350,2021-04-21 04:14:39
6727,서울시,32,1,SDOT001,4002,00Original,4002,4,202104210410,2021-04-21 04:16:30
6728,서울시,32,1,SDOT001,4021,00Original,4021,0,202104210410,2021-04-21 04:16:32
6729,서울시,32,1,SDOT001,4040,00Original,4040,1,202104210410,2021-04-21 04:17:44
6730,서울시,32,1,SDOT001,4025,00Original,4025,0,202104210410,2021-04-21 04:18:02
6731,서울시,32,1,SDOT001,4041,00Original,4041,2,202104210420,2021-04-21 04:20:13
6732,서울시,32,1,SDOT001,4015,00Original,4015,5,202104210420,2021-04-21 04:20:20
6733,서울시,32,1,SDOT001,4031,00Original,4031,0,202104210420,2021-04-21 04:20:21
6734,서울시,32,1,SDOT001,4046,00Original,4046,0,202104210420,2021-04-21 04:20:29
6735,서울시,32,1,SDOT001,4017,00Original,4017,0,202104210420,2021-04-21 04:20:30
6736,서울시,32,1,SDOT001,4023,00Original,4023,0,202104210420,2021-04-21 04:20:30
6737,서울시,32,1,SDOT001,4036,00Original,4036,6,202104210420,2021-04-21 04:20:31
6738,서울시,32,1,SDOT001,4045,00Original,4045,0,202104210420,2021-04-21 04:20:38
6739,서울시,32,1,SDOT001,4001,00Original,4001,1,202104210420,2021-04-21 04:20:47
6740,서울시,32,1,SDOT001,4006,00Original,4006,2,202104210420,2021-04-21 04:20:48
6741,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210420,2021-04-21 04:21:20
6742,서울시,32,1,SDOT001,4012,00Original,4012,0,202104210420,2021-04-21 04:21:21
6743,서울시,32,1,SDOT001,4049,00Original,4049,33,202104210420,2021-04-21 04:22:22
6744,서울시,32,1,SDOT001,4003,00Original,4003,2,202104210420,2021-04-21 04:23:03
6745,서울시,32,1,SDOT001,4048,00Original,4048,1,202104210420,2021-04-21 04:24:12
6746,서울시,32,1,SDOT001,4032,00Original,4032,1,202104210420,2021-04-21 04:24:16
6747,서울시,32,1,SDOT001,4024,00Original,4024,1,202104210420,2021-04-21 04:24:40
6748,서울시,32,1,SDOT001,2993,00Original,2993,169,202104210400,2021-04-21 04:24:47
6749,서울시,32,1,SDOT001,2995,00Original,2995,128,202104210400,2021-04-21 04:24:51
6750,서울시,32,1,SDOT001,3007,00Original,3007,183,202104210400,2021-04-21 04:25:20
6751,서울시,32,1,SDOT001,3009,00Original,3009,0,202104210400,2021-04-21 04:25:23
6752,서울시,32,1,SDOT001,3011,00Original,3011,128,202104210400,2021-04-21 04:25:33
6753,서울시,32,1,SDOT001,4035,00Original,4035,8,202104210420,2021-04-21 04:26:10
6754,서울시,32,1,SDOT001,3030,00Original,3030,160,202104210400,2021-04-21 04:26:14
6755,서울시,32,1,SDOT001,3031,00Original,3031,139,202104210400,2021-04-21 04:26:14
6756,서울시,32,1,SDOT001,3034,00Original,3034,191,202104210400,2021-04-21 04:26:20
6757,서울시,32,1,SDOT001,3036,00Original,3036,140,202104210400,2021-04-21 04:26:28
6758,서울시,32,1,SDOT001,3038,00Original,3038,146,202104210400,2021-04-21 04:26:31
6759,서울시,32,1,SDOT001,3037,00Original,3037,83,202104210400,2021-04-21 04:26:30
6760,서울시,32,1,SDOT001,4004,00Original,4004,1,202104210420,2021-04-21 04:26:42
6761,서울시,32,1,SDOT001,4007,00Original,4007,1,202104210420,2021-04-21 04:27:30
6762,서울시,32,1,SDOT001,4033,00Original,4033,3,202104210430,2021-04-21 04:30:14
6763,서울시,32,1,SDOT001,4041,00Original,4041,0,202104210430,2021-04-21 04:30:16
6764,서울시,32,1,SDOT001,4015,00Original,4015,28,202104210430,2021-04-21 04:30:19
6765,서울시,32,1,SDOT001,4031,00Original,4031,0,202104210430,2021-04-21 04:30:21
6766,서울시,32,1,SDOT001,4046,00Original,4046,0,202104210430,2021-04-21 04:30:29
6767,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210430,2021-04-21 04:31:24
6768,서울시,32,1,SDOT001,4044,00Original,4044,0,202104210430,2021-04-21 04:32:43
6769,서울시,32,1,SDOT001,4003,00Original,4003,6,202104210430,2021-04-21 04:33:01
6770,서울시,32,1,SDOT001,4032,00Original,4032,0,202104210430,2021-04-21 04:34:13
6771,서울시,32,1,SDOT001,4048,00Original,4048,8,202104210430,2021-04-21 04:34:12
6772,서울시,32,1,SDOT001,4024,00Original,4024,1,202104210430,2021-04-21 04:34:37
6773,서울시,32,1,SDOT001,4016,00Original,4016,13,202104210430,2021-04-21 04:35:55
6774,서울시,32,1,SDOT001,4035,00Original,4035,0,202104210430,2021-04-21 04:36:00
6775,서울시,32,1,SDOT001,4037,00Original,4037,0,202104210430,2021-04-21 04:35:59
6776,서울시,32,1,SDOT001,4047,00Original,4047,8,202104210430,2021-04-21 04:36:56
6777,서울시,32,1,SDOT001,2999,00Original,2999,133,202104210410,2021-04-21 04:36:58
6778,서울시,32,1,SDOT001,3003,00Original,3003,150,202104210410,2021-04-21 04:37:09
6779,서울시,32,1,SDOT001,3007,00Original,3007,197,202104210410,2021-04-21 04:37:14
6780,서울시,32,1,SDOT001,3008,00Original,3008,148,202104210410,2021-04-21 04:37:16
6781,서울시,32,1,SDOT001,3009,00Original,3009,0,202104210410,2021-04-21 04:37:18
6782,서울시,32,1,SDOT001,4042,00Original,4042,5,202104210430,2021-04-21 04:37:53
6783,서울시,32,1,SDOT001,3024,00Original,3024,161,202104210410,2021-04-21 04:37:53
6784,서울시,32,1,SDOT001,3030,00Original,3030,141,202104210410,2021-04-21 04:38:08
6785,서울시,32,1,SDOT001,3034,00Original,3034,177,202104210410,2021-04-21 04:38:16
6786,서울시,32,1,SDOT001,3038,00Original,3038,136,202104210410,2021-04-21 04:38:30
6787,서울시,32,1,SDOT001,3037,00Original,3037,85,202104210410,2021-04-21 04:38:30
6788,서울시,32,1,SDOT001,4027,00Original,4027,4,202104210440,2021-04-21 04:40:03
6789,서울시,32,1,SDOT001,4015,00Original,4015,4,202104210440,2021-04-21 04:40:18
6790,서울시,32,1,SDOT001,4031,00Original,4031,1,202104210440,2021-04-21 04:40:24
6791,서울시,32,1,SDOT001,4046,00Original,4046,0,202104210440,2021-04-21 04:40:27
6792,서울시,32,1,SDOT001,4023,00Original,4023,0,202104210440,2021-04-21 04:40:30
6793,서울시,32,1,SDOT001,4036,00Original,4036,5,202104210440,2021-04-21 04:40:30
6794,서울시,32,1,SDOT001,4017,00Original,4017,0,202104210440,2021-04-21 04:40:33
6795,서울시,32,1,SDOT001,4019,00Original,4019,14,202104210440,2021-04-21 04:40:46
6796,서울시,32,1,SDOT001,4006,00Original,4006,3,202104210440,2021-04-21 04:40:52
6797,서울시,32,1,SDOT001,4043,00Original,4043,0,202104210440,2021-04-21 04:41:00
6798,서울시,32,1,SDOT001,4008,00Original,4008,8,202104210440,2021-04-21 04:41:00
6799,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210440,2021-04-21 04:41:14
6800,서울시,32,1,SDOT001,4012,00Original,4012,0,202104210440,2021-04-21 04:41:20
6801,서울시,32,1,SDOT001,4049,00Original,4049,35,202104210440,2021-04-21 04:42:21
6802,서울시,32,1,SDOT001,4005,00Original,4005,1,202104210440,2021-04-21 04:42:31
6803,서울시,32,1,SDOT001,4044,00Original,4044,0,202104210440,2021-04-21 04:42:45
6804,서울시,32,1,SDOT001,4048,00Original,4048,2,202104210440,2021-04-21 04:44:12
6805,서울시,32,1,SDOT001,4032,00Original,4032,0,202104210440,2021-04-21 04:44:12
6806,서울시,32,1,SDOT001,4035,00Original,4035,5,202104210440,2021-04-21 04:45:59
6807,서울시,32,1,SDOT001,4037,00Original,4037,0,202104210440,2021-04-21 04:46:02
6808,서울시,32,1,SDOT001,4009,00Original,4009,14,202104210440,2021-04-21 04:46:10
6809,서울시,32,1,SDOT001,4002,00Original,4002,3,202104210440,2021-04-21 04:46:35
6810,서울시,32,1,SDOT001,4029,00Original,4029,9,202104210440,2021-04-21 04:47:06
6811,서울시,32,1,SDOT001,4007,00Original,4007,7,202104210440,2021-04-21 04:47:35
6812,서울시,32,1,SDOT001,4025,00Original,4025,0,202104210440,2021-04-21 04:47:54
6813,서울시,32,1,SDOT001,2992,00Original,2992,162,202104210420,2021-04-21 04:48:47
6814,서울시,32,1,SDOT001,2996,00Original,2996,125,202104210420,2021-04-21 04:48:51
6815,서울시,32,1,SDOT001,3000,00Original,3000,163,202104210420,2021-04-21 04:48:56
6816,서울시,32,1,SDOT001,3001,00Original,3001,121,202104210420,2021-04-21 04:48:55
6817,서울시,32,1,SDOT001,3002,00Original,3002,116,202104210420,2021-04-21 04:48:57
6818,서울시,32,1,SDOT001,3004,00Original,3004,163,202104210420,2021-04-21 04:49:01
6819,서울시,32,1,SDOT001,3003,00Original,3003,150,202104210420,2021-04-21 04:49:02
6820,서울시,32,1,SDOT001,3005,00Original,3005,138,202104210420,2021-04-21 04:49:03
6821,서울시,32,1,SDOT001,3006,00Original,3006,113,202104210420,2021-04-21 04:49:04
6822,서울시,32,1,SDOT001,3007,00Original,3007,194,202104210420,2021-04-21 04:49:05
6823,서울시,32,1,SDOT001,3008,00Original,3008,139,202104210420,2021-04-21 04:49:05
6824,서울시,32,1,SDOT001,3009,00Original,3009,0,202104210420,2021-04-21 04:49:06
6825,서울시,32,1,SDOT001,3010,00Original,3010,168,202104210420,2021-04-21 04:49:09
6826,서울시,32,1,SDOT001,3011,00Original,3011,129,202104210420,2021-04-21 04:49:14
6827,서울시,32,1,SDOT001,3012,00Original,3012,72,202104210420,2021-04-21 04:49:11
6828,서울시,32,1,SDOT001,3013,00Original,3013,95,202104210420,2021-04-21 04:49:17
6829,서울시,32,1,SDOT001,3014,00Original,3014,155,202104210420,2021-04-21 04:49:13
6830,서울시,32,1,SDOT001,3016,00Original,3016,144,202104210420,2021-04-21 04:49:16
6831,서울시,32,1,SDOT001,3017,00Original,3017,174,202104210420,2021-04-21 04:49:24
6832,서울시,32,1,SDOT001,3018,00Original,3018,106,202104210420,2021-04-21 04:49:25
6833,서울시,32,1,SDOT001,3019,00Original,3019,157,202104210420,2021-04-21 04:49:25
6834,서울시,32,1,SDOT001,3015,00Original,3015,120,202104210420,2021-04-21 04:49:25
6835,서울시,32,1,SDOT001,3020,00Original,3020,178,202104210420,2021-04-21 04:49:26
6836,서울시,32,1,SDOT001,3022,00Original,3022,134,202104210420,2021-04-21 04:49:28
6837,서울시,32,1,SDOT001,3021,00Original,3021,117,202104210420,2021-04-21 04:49:30
6838,서울시,32,1,SDOT001,3023,00Original,3023,150,202104210420,2021-04-21 04:49:38
6839,서울시,32,1,SDOT001,3025,00Original,3025,153,202104210420,2021-04-21 04:49:35
6840,서울시,32,1,SDOT001,3027,00Original,3027,142,202104210420,2021-04-21 04:49:43
6841,서울시,32,1,SDOT001,3024,00Original,3024,148,202104210420,2021-04-21 04:49:43
6842,서울시,32,1,SDOT001,3034,00Original,3034,187,202104210420,2021-04-21 04:49:54
6843,서울시,32,1,SDOT001,3035,00Original,3035,109,202104210420,2021-04-21 04:49:55
6844,서울시,32,1,SDOT001,3036,00Original,3036,137,202104210420,2021-04-21 04:49:56
6845,서울시,32,1,SDOT001,3037,00Original,3037,85,202104210420,2021-04-21 04:49:57
6846,서울시,32,1,SDOT001,3038,00Original,3038,136,202104210420,2021-04-21 04:49:58
6847,서울시,32,1,SDOT001,3039,00Original,3039,126,202104210420,2021-04-21 04:49:59
6848,서울시,32,1,SDOT001,3040,00Original,3040,160,202104210420,2021-04-21 04:50:04
6849,서울시,32,1,SDOT001,4015,00Original,4015,3,202104210450,2021-04-21 04:50:17
6850,서울시,32,1,SDOT001,4031,00Original,4031,5,202104210450,2021-04-21 04:50:21
6851,서울시,32,1,SDOT001,4046,00Original,4046,1,202104210450,2021-04-21 04:50:28
6852,서울시,32,1,SDOT001,4036,00Original,4036,1,202104210450,2021-04-21 04:50:30
6853,서울시,32,1,SDOT001,4017,00Original,4017,0,202104210450,2021-04-21 04:50:33
6854,서울시,32,1,SDOT001,4023,00Original,4023,0,202104210450,2021-04-21 04:50:34
6855,서울시,32,1,SDOT001,4008,00Original,4008,1,202104210450,2021-04-21 04:51:00
6856,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210450,2021-04-21 04:51:24
6857,서울시,32,1,SDOT001,4049,00Original,4049,29,202104210450,2021-04-21 04:52:26
6858,서울시,32,1,SDOT001,4005,00Original,4005,0,202104210450,2021-04-21 04:52:27
6859,서울시,32,1,SDOT001,4003,00Original,4003,0,202104210450,2021-04-21 04:52:56
6860,서울시,32,1,SDOT001,4048,00Original,4048,0,202104210450,2021-04-21 04:54:13
6861,서울시,32,1,SDOT001,4014,00Original,4014,22,202104210450,2021-04-21 04:56:18
6862,서울시,32,1,SDOT001,4047,00Original,4047,12,202104210450,2021-04-21 04:56:52
6863,서울시,32,1,SDOT001,4029,00Original,4029,3,202104210450,2021-04-21 04:57:07
6864,서울시,32,1,SDOT001,4030,00Original,4030,0,202104210450,2021-04-21 04:57:25
6865,서울시,32,1,SDOT001,4007,00Original,4007,2,202104210450,2021-04-21 04:57:33
6866,서울시,32,1,SDOT001,4020,00Original,4020,0,202104210450,2021-04-21 04:57:45
6867,서울시,32,1,SDOT001,2994,00Original,2994,116,202104210440,2021-04-21 05:00:21
6868,서울시,32,1,SDOT001,2996,00Original,2996,120,202104210440,2021-04-21 05:00:24
6869,서울시,32,1,SDOT001,2995,00Original,2995,134,202104210440,2021-04-21 05:00:24
6870,서울시,32,1,SDOT001,2999,00Original,2999,133,202104210440,2021-04-21 05:00:32
6871,서울시,32,1,SDOT001,4031,00Original,4031,8,202104210500,2021-04-21 05:00:35
6872,서울시,32,1,SDOT001,3000,00Original,3000,134,202104210440,2021-04-21 05:00:35
6873,서울시,32,1,SDOT001,3003,00Original,3003,156,202104210440,2021-04-21 05:00:39
6874,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210500,2021-04-21 05:01:16
6875,서울시,32,1,SDOT001,2998,00Original,2998,147,202104210440,2021-04-21 05:01:21
6876,서울시,32,1,SDOT001,2999,00Original,2999,133,202104210440,2021-04-21 05:01:27
6877,서울시,32,1,SDOT001,3006,00Original,3006,136,202104210440,2021-04-21 05:01:43
6878,서울시,32,1,SDOT001,3009,00Original,3009,0,202104210440,2021-04-21 05:01:47
6879,서울시,32,1,SDOT001,3020,00Original,3020,178,202104210440,2021-04-21 05:02:20
6880,서울시,32,1,SDOT001,3021,00Original,3021,118,202104210440,2021-04-21 05:02:14
6881,서울시,32,1,SDOT001,3024,00Original,3024,155,202104210440,2021-04-21 05:02:22
6882,서울시,32,1,SDOT001,3023,00Original,3023,145,202104210440,2021-04-21 05:02:22
6883,서울시,32,1,SDOT001,3025,00Original,3025,143,202104210440,2021-04-21 05:02:22
6884,서울시,32,1,SDOT001,4049,00Original,4049,14,202104210500,2021-04-21 05:02:22
6885,서울시,32,1,SDOT001,3026,00Original,3026,83,202104210440,2021-04-21 05:02:28
6886,서울시,32,1,SDOT001,3027,00Original,3027,141,202104210440,2021-04-21 05:02:25
6887,서울시,32,1,SDOT001,3028,00Original,3028,151,202104210440,2021-04-21 05:02:32
6888,서울시,32,1,SDOT001,3029,00Original,3029,80,202104210440,2021-04-21 05:02:31
6889,서울시,32,1,SDOT001,3031,00Original,3031,150,202104210440,2021-04-21 05:02:33
6890,서울시,32,1,SDOT001,3038,00Original,3038,133,202104210440,2021-04-21 05:02:49
6891,서울시,32,1,SDOT001,4022,00Original,4022,3,202104210500,2021-04-21 05:03:58
6892,서울시,32,1,SDOT001,4032,00Original,4032,2,202104210500,2021-04-21 05:04:12
6893,서울시,32,1,SDOT001,4048,00Original,4048,1,202104210500,2021-04-21 05:04:14
6894,서울시,32,1,SDOT001,4016,00Original,4016,9,202104210500,2021-04-21 05:05:54
6895,서울시,32,1,SDOT001,4018,00Original,4018,12,202104210500,2021-04-21 05:06:01
6896,서울시,32,1,SDOT001,4002,00Original,4002,12,202104210500,2021-04-21 05:06:23
6897,서울시,32,1,SDOT001,4031,00Original,4031,6,202104210510,2021-04-21 05:10:21
6898,서울시,32,1,SDOT001,4045,00Original,4045,0,202104210510,2021-04-21 05:10:37
6899,서울시,32,1,SDOT001,4049,00Original,4049,18,202104210510,2021-04-21 05:12:22
6900,서울시,32,1,SDOT001,2995,00Original,2995,128,202104210450,2021-04-21 05:13:16
6901,서울시,32,1,SDOT001,3000,00Original,3000,156,202104210450,2021-04-21 05:13:17
6902,서울시,32,1,SDOT001,3001,00Original,3001,124,202104210450,2021-04-21 05:13:19
6903,서울시,32,1,SDOT001,3003,00Original,3003,159,202104210450,2021-04-21 05:13:22
6904,서울시,32,1,SDOT001,3002,00Original,3002,119,202104210450,2021-04-21 05:13:23
6905,서울시,32,1,SDOT001,3004,00Original,3004,166,202104210450,2021-04-21 05:13:22
6906,서울시,32,1,SDOT001,3005,00Original,3005,158,202104210450,2021-04-21 05:13:22
6907,서울시,32,1,SDOT001,3006,00Original,3006,144,202104210450,2021-04-21 05:13:25
6908,서울시,32,1,SDOT001,3007,00Original,3007,198,202104210450,2021-04-21 05:13:25
6909,서울시,32,1,SDOT001,3008,00Original,3008,157,202104210450,2021-04-21 05:13:32
6910,서울시,32,1,SDOT001,3013,00Original,3013,113,202104210450,2021-04-21 05:13:39
6911,서울시,32,1,SDOT001,3014,00Original,3014,153,202104210450,2021-04-21 05:13:41
6912,서울시,32,1,SDOT001,3022,00Original,3022,156,202104210450,2021-04-21 05:13:59
6913,서울시,32,1,SDOT001,3024,00Original,3024,158,202104210450,2021-04-21 05:14:03
6914,서울시,32,1,SDOT001,3027,00Original,3027,166,202104210450,2021-04-21 05:14:09
6915,서울시,32,1,SDOT001,3026,00Original,3026,73,202104210450,2021-04-21 05:14:12
6916,서울시,32,1,SDOT001,3028,00Original,3028,169,202104210450,2021-04-21 05:14:12
6917,서울시,32,1,SDOT001,3032,00Original,3032,139,202104210450,2021-04-21 05:14:27
6918,서울시,32,1,SDOT001,3035,00Original,3035,122,202104210450,2021-04-21 05:14:27
6919,서울시,32,1,SDOT001,3036,00Original,3036,152,202104210450,2021-04-21 05:14:37
6920,서울시,32,1,SDOT001,3041,00Original,3041,173,202104210450,2021-04-21 05:14:41
6921,서울시,32,1,SDOT001,4037,00Original,4037,0,202104210510,2021-04-21 05:16:00
6922,서울시,32,1,SDOT001,4020,00Original,4020,0,202104210510,2021-04-21 05:17:45
6923,서울시,32,1,SDOT001,4040,00Original,4040,4,202104210510,2021-04-21 05:17:50
6924,서울시,32,1,SDOT001,4015,00Original,4015,2,202104210520,2021-04-21 05:20:18
6925,서울시,32,1,SDOT001,4031,00Original,4031,10,202104210520,2021-04-21 05:20:32
6926,서울시,32,1,SDOT001,4046,00Original,4046,4,202104210520,2021-04-21 05:20:32
6927,서울시,32,1,SDOT001,4039,00Original,4039,1,202104210520,2021-04-21 05:21:33
6928,서울시,32,1,SDOT001,4044,00Original,4044,0,202104210520,2021-04-21 05:22:42
6929,서울시,32,1,SDOT001,4026,00Original,4026,6,202104210520,2021-04-21 05:22:48
6930,서울시,32,1,SDOT001,2993,00Original,2993,179,202104210500,2021-04-21 05:24:46
6931,서울시,32,1,SDOT001,3004,00Original,3004,144,202104210500,2021-04-21 05:25:11
6932,서울시,32,1,SDOT001,3007,00Original,3007,181,202104210500,2021-04-21 05:25:20
6933,서울시,32,1,SDOT001,3008,00Original,3008,140,202104210500,2021-04-21 05:25:21
6934,서울시,32,1,SDOT001,3009,00Original,3009,0,202104210500,2021-04-21 05:25:30
6935,서울시,32,1,SDOT001,3018,00Original,3018,118,202104210500,2021-04-21 05:26:02
6936,서울시,32,1,SDOT001,4018,00Original,4018,8,202104210520,2021-04-21 05:26:04
6937,서울시,32,1,SDOT001,3026,00Original,3026,80,202104210500,2021-04-21 05:26:11
6938,서울시,32,1,SDOT001,4011,00Original,4011,1,202104210520,2021-04-21 05:27:20
6939,서울시,32,1,SDOT001,4012,00Original,4012,1,202104210530,2021-04-21 05:31:20
6940,서울시,32,1,SDOT001,4039,00Original,4039,0,202104210530,2021-04-21 05:31:22
6941,서울시,32,1,SDOT001,4049,00Original,4049,8,202104210530,2021-04-21 05:32:21
6942,서울시,32,1,SDOT001,4049,00Original,4049,2,202104210540,2021-04-21 05:42:28
6943,서울시,32,1,SDOT001,4005,00Original,4005,7,202104210540,2021-04-21 05:42:26
6944,서울시,32,1,SDOT001,4003,00Original,4003,12,202104210540,2021-04-21 05:42:57
6945,서울시,32,1,SDOT001,4032,00Original,4032,3,202104210540,2021-04-21 05:44:12
6946,서울시,32,1,SDOT001,4048,00Original,4048,35,202104210540,2021-04-21 05:44:17
6947,서울시,32,1,SDOT001,4037,00Original,4037,5,202104210540,2021-04-21 05:46:06
6948,서울시,32,1,SDOT001,4007,00Original,4007,3,202104210540,2021-04-21 05:47:30
6949,서울시,32,1,SDOT001,3001,00Original,3001,134,202104210520,2021-04-21 05:48:54
6950,서울시,32,1,SDOT001,3006,00Original,3006,133,202104210520,2021-04-21 05:49:05
6951,서울시,32,1,SDOT001,3003,00Original,3003,173,202104210520,2021-04-21 05:49:11
6952,서울시,32,1,SDOT001,3007,00Original,3007,192,202104210520,2021-04-21 05:49:15
6953,서울시,32,1,SDOT001,3008,00Original,3008,132,202104210520,2021-04-21 05:49:19
6954,서울시,32,1,SDOT001,3012,00Original,3012,85,202104210520,2021-04-21 05:49:17
6955,서울시,32,1,SDOT001,3011,00Original,3011,141,202104210520,2021-04-21 05:49:21
6956,서울시,32,1,SDOT001,3010,00Original,3010,166,202104210520,2021-04-21 05:49:23
6957,서울시,32,1,SDOT001,3014,00Original,3014,157,202104210520,2021-04-21 05:49:23
6958,서울시,32,1,SDOT001,3015,00Original,3015,114,202104210520,2021-04-21 05:49:22
6959,서울시,32,1,SDOT001,3013,00Original,3013,119,202104210520,2021-04-21 05:49:30
6960,서울시,32,1,SDOT001,3017,00Original,3017,198,202104210520,2021-04-21 05:49:33
6961,서울시,32,1,SDOT001,3016,00Original,3016,148,202104210520,2021-04-21 05:49:32
6962,서울시,32,1,SDOT001,3019,00Original,3019,166,202104210520,2021-04-21 05:49:32
6963,서울시,32,1,SDOT001,3020,00Original,3020,186,202104210520,2021-04-21 05:49:44
6964,서울시,32,1,SDOT001,3026,00Original,3026,82,202104210520,2021-04-21 05:49:56
6965,서울시,32,1,SDOT001,4027,00Original,4027,15,202104210550,2021-04-21 05:50:13
6966,서울시,32,1,SDOT001,3034,00Original,3034,297,202104210520,2021-04-21 05:50:12
6967,서울시,32,1,SDOT001,3037,00Original,3037,94,202104210520,2021-04-21 05:50:11
6968,서울시,32,1,SDOT001,3038,00Original,3038,130,202104210520,2021-04-21 05:50:13
6969,서울시,32,1,SDOT001,3039,00Original,3039,136,202104210520,2021-04-21 05:50:14
6970,서울시,32,1,SDOT001,3040,00Original,3040,142,202104210520,2021-04-21 05:50:14
6971,서울시,32,1,SDOT001,4041,00Original,4041,0,202104210550,2021-04-21 05:50:15
6972,서울시,32,1,SDOT001,3041,00Original,3041,165,202104210520,2021-04-21 05:50:26
